"location","category","date","Y"
"market_037","region_1",2022-01-03,229
"market_037","region_1",2022-01-04,168
"market_037","region_1",2022-01-05,190
"market_037","region_1",2022-01-06,209
"market_037","region_1",2022-01-07,202
"market_037","region_1",2022-01-08,239
"market_037","region_1",2022-01-09,225
"market_037","region_1",2022-01-10,231
"market_037","region_1",2022-01-11,223
"market_037","region_1",2022-01-12,193
"market_037","region_1",2022-01-13,197
"market_037","region_1",2022-01-14,233
"market_037","region_1",2022-01-15,227
"market_037","region_1",2022-01-16,245
"market_037","region_1",2022-01-17,239
"market_037","region_1",2022-01-18,177
"market_037","region_1",2022-01-19,196
"market_037","region_1",2022-01-20,216
"market_037","region_1",2022-01-21,222
"market_037","region_1",2022-01-22,220
"market_037","region_1",2022-01-23,214
"market_037","region_1",2022-01-24,240
"market_037","region_1",2022-01-25,181
"market_037","region_1",2022-01-26,181
"market_037","region_1",2022-01-27,190
"market_037","region_1",2022-01-28,228
"market_037","region_1",2022-01-29,249
"market_037","region_1",2022-01-30,215
"market_037","region_1",2022-01-31,196
"market_037","region_1",2022-02-01,192
"market_037","region_1",2022-02-02,232
"market_037","region_1",2022-02-03,224
"market_037","region_1",2022-02-04,232
"market_037","region_1",2022-02-05,186
"market_037","region_1",2022-02-06,184
"market_037","region_1",2022-02-07,220
"market_037","region_1",2022-02-08,240
"market_037","region_1",2022-02-09,202
"market_037","region_1",2022-02-10,217
"market_037","region_1",2022-02-11,212
"market_037","region_1",2022-02-12,187
"market_037","region_1",2022-02-13,231
"market_037","region_1",2022-02-14,222
"market_037","region_1",2022-02-15,225
"market_037","region_1",2022-02-16,164
"market_037","region_1",2022-02-17,181
"market_037","region_1",2022-02-18,241
"market_037","region_1",2022-02-19,170
"market_037","region_1",2022-02-20,195
"market_037","region_1",2022-02-21,208
"market_037","region_1",2022-02-22,201
"market_037","region_1",2022-02-23,203
"market_037","region_1",2022-02-24,186
"market_037","region_1",2022-02-25,223
"market_037","region_1",2022-02-26,188
"market_037","region_1",2022-02-27,205
"market_037","region_1",2022-02-28,198
"market_037","region_1",2022-03-01,184
"market_037","region_1",2022-03-02,216
"market_037","region_1",2022-03-03,205
"market_037","region_1",2022-03-04,227
"market_037","region_1",2022-03-05,225
"market_037","region_1",2022-03-06,213
"market_037","region_1",2022-03-07,235
"market_037","region_1",2022-03-08,255
"market_037","region_1",2022-03-09,235
"market_037","region_1",2022-03-10,244
"market_037","region_1",2022-03-11,234
"market_037","region_1",2022-03-12,256
"market_037","region_1",2022-03-13,234
"market_037","region_1",2022-03-14,235
"market_037","region_1",2022-03-15,225
"market_037","region_1",2022-03-16,207
"market_037","region_1",2022-03-17,232
"market_037","region_1",2022-03-18,199
"market_037","region_1",2022-03-19,225
"market_037","region_1",2022-03-20,203
"market_037","region_1",2022-03-21,190
"market_037","region_1",2022-03-22,221
"market_037","region_1",2022-03-23,189
"market_037","region_1",2022-03-24,217
"market_037","region_1",2022-03-25,218
"market_037","region_1",2022-03-26,196
"market_037","region_1",2022-03-27,193
"market_037","region_1",2022-03-28,229
"market_037","region_1",2022-03-29,224
"market_037","region_1",2022-03-30,213
"market_037","region_1",2022-03-31,216
"market_037","region_1",2022-04-01,212
"market_037","region_1",2022-04-02,224
"market_037","region_1",2022-04-03,217
"market_037","region_1",2022-04-04,270
"market_037","region_1",2022-04-05,205
"market_037","region_1",2022-04-06,210
"market_037","region_1",2022-04-07,246
"market_037","region_1",2022-04-08,208
"market_037","region_1",2022-04-09,261
"market_037","region_1",2022-04-10,246
"market_037","region_1",2022-04-11,267
"market_037","region_1",2022-04-12,238
"market_037","region_1",2022-04-13,240
"market_037","region_1",2022-04-14,252
"market_037","region_1",2022-04-15,249
"market_037","region_1",2022-04-16,251
"market_037","region_1",2022-04-17,249
"market_037","region_1",2022-04-18,228
"market_037","region_1",2022-04-19,227
"market_037","region_1",2022-04-20,261
"market_037","region_1",2022-04-21,239
"market_037","region_1",2022-04-22,249
"market_037","region_1",2022-04-23,232
"market_037","region_1",2022-04-24,254
"market_037","region_1",2022-04-25,239
"market_037","region_1",2022-04-26,218
"market_037","region_1",2022-04-27,225
"market_037","region_1",2022-04-28,221
"market_037","region_1",2022-04-29,251
"market_037","region_1",2022-04-30,231
"market_037","region_1",2022-05-01,247
"market_037","region_1",2022-05-02,256
"market_037","region_1",2022-05-03,261
"market_037","region_1",2022-05-04,208
"market_037","region_1",2022-05-05,216
"market_037","region_1",2022-05-06,242
"market_037","region_1",2022-05-07,223
"market_037","region_1",2022-05-08,216
"market_037","region_1",2022-05-09,256
"market_037","region_1",2022-05-10,251
"market_037","region_1",2022-05-11,230
"market_037","region_1",2022-05-12,243
"market_037","region_1",2022-05-13,211
"market_037","region_1",2022-05-14,228
"market_037","region_1",2022-05-15,247
"market_037","region_1",2022-05-16,244
"market_037","region_1",2022-05-17,199
"market_037","region_1",2022-05-18,192
"market_037","region_1",2022-05-19,261
"market_037","region_1",2022-05-20,264
"market_037","region_1",2022-05-21,250
"market_037","region_1",2022-05-22,235
"market_037","region_1",2022-05-23,187
"market_037","region_1",2022-05-24,232
"market_037","region_1",2022-05-25,200
"market_037","region_1",2022-05-26,215
"market_037","region_1",2022-05-27,170
"market_037","region_1",2022-05-28,242
"market_037","region_1",2022-05-29,226
"market_037","region_1",2022-05-30,197
"market_037","region_1",2022-05-31,212
"market_037","region_1",2022-06-01,185
"market_037","region_1",2022-06-02,207
"market_037","region_1",2022-06-03,236
"market_037","region_1",2022-06-04,232
"market_037","region_1",2022-06-05,235
"market_037","region_1",2022-06-06,212
"market_037","region_1",2022-06-07,248
"market_037","region_1",2022-06-08,191
"market_037","region_1",2022-06-09,235
"market_037","region_1",2022-06-10,232
"market_037","region_1",2022-06-11,212
"market_037","region_1",2022-06-12,233
"market_037","region_1",2022-06-13,257
"market_037","region_1",2022-06-14,201
"market_037","region_1",2022-06-15,191
"market_037","region_1",2022-06-16,193
"market_037","region_1",2022-06-17,219
"market_037","region_1",2022-06-18,204
"market_037","region_1",2022-06-19,200
"market_037","region_1",2022-06-20,200
"market_037","region_1",2022-06-21,229
"market_037","region_1",2022-06-22,210
"market_037","region_1",2022-06-23,164
"market_037","region_1",2022-06-24,218
"market_037","region_1",2022-06-25,216
"market_037","region_1",2022-06-26,210
"market_037","region_1",2022-06-27,202
"market_037","region_1",2022-06-28,240
"market_037","region_1",2022-06-29,198
"market_037","region_1",2022-06-30,222
"market_037","region_1",2022-07-01,245
"market_037","region_1",2022-07-02,240
"market_037","region_1",2022-07-03,233
"market_037","region_1",2022-07-04,209
"market_037","region_1",2022-07-05,190
"market_037","region_1",2022-07-06,211
"market_037","region_1",2022-07-07,245
"market_037","region_1",2022-07-08,224
"market_037","region_1",2022-07-09,227
"market_037","region_1",2022-07-10,231
"market_037","region_1",2022-07-11,247
"market_037","region_1",2022-07-12,208
"market_037","region_1",2022-07-13,203
"market_037","region_1",2022-07-14,231
"market_037","region_1",2022-07-15,218
"market_037","region_1",2022-07-16,237
"market_037","region_1",2022-07-17,229
"market_037","region_1",2022-07-18,259
"market_037","region_1",2022-07-19,232
"market_037","region_1",2022-07-20,201
"market_037","region_1",2022-07-21,211
"market_037","region_1",2022-07-22,239
"market_037","region_1",2022-07-23,235
"market_037","region_1",2022-07-24,196
"market_037","region_1",2022-07-25,221
"market_037","region_1",2022-07-26,230
"market_037","region_1",2022-07-27,190
"market_037","region_1",2022-07-28,225
"market_037","region_1",2022-07-29,198
"market_037","region_1",2022-07-30,223
"market_037","region_1",2022-07-31,234
"market_037","region_1",2022-08-01,189
"market_037","region_1",2022-08-02,216
"market_037","region_1",2022-08-03,221
"market_037","region_1",2022-08-04,205
"market_037","region_1",2022-08-05,229
"market_037","region_1",2022-08-06,241
"market_037","region_1",2022-08-07,221
"market_037","region_1",2022-08-08,241
"market_038","region_5",2022-01-01,357
"market_038","region_5",2022-01-02,348
"market_038","region_5",2022-01-03,380
"market_038","region_5",2022-01-04,350
"market_038","region_5",2022-01-05,380
"market_038","region_5",2022-01-06,339
"market_038","region_5",2022-01-07,383
"market_038","region_5",2022-01-08,385
"market_038","region_5",2022-01-09,363
"market_038","region_5",2022-01-10,393
"market_038","region_5",2022-01-11,379
"market_038","region_5",2022-01-12,380
"market_038","region_5",2022-01-13,371
"market_038","region_5",2022-01-14,408
"market_038","region_5",2022-01-15,386
"market_038","region_5",2022-01-16,373
"market_038","region_5",2022-01-17,378
"market_038","region_5",2022-01-18,340
"market_038","region_5",2022-01-19,292
"market_038","region_5",2022-01-20,356
"market_038","region_5",2022-01-21,357
"market_038","region_5",2022-01-22,375
"market_038","region_5",2022-01-23,369
"market_038","region_5",2022-01-24,357
"market_038","region_5",2022-01-25,342
"market_038","region_5",2022-01-26,332
"market_038","region_5",2022-01-27,367
"market_038","region_5",2022-01-28,397
"market_038","region_5",2022-01-29,360
"market_038","region_5",2022-01-30,396
"market_038","region_5",2022-01-31,400
"market_038","region_5",2022-02-01,388
"market_038","region_5",2022-02-02,356
"market_038","region_5",2022-02-03,373
"market_038","region_5",2022-02-04,359
"market_038","region_5",2022-02-05,386
"market_038","region_5",2022-02-06,377
"market_038","region_5",2022-02-07,389
"market_038","region_5",2022-02-08,340
"market_038","region_5",2022-02-09,339
"market_038","region_5",2022-02-10,360
"market_038","region_5",2022-02-11,353
"market_038","region_5",2022-02-12,346
"market_038","region_5",2022-02-13,378
"market_038","region_5",2022-02-14,321
"market_038","region_5",2022-02-15,334
"market_038","region_5",2022-02-16,353
"market_038","region_5",2022-02-17,350
"market_038","region_5",2022-02-18,363
"market_038","region_5",2022-02-19,343
"market_038","region_5",2022-02-20,335
"market_038","region_5",2022-02-21,358
"market_038","region_5",2022-02-22,315
"market_038","region_5",2022-02-23,361
"market_038","region_5",2022-02-24,352
"market_038","region_5",2022-02-25,362
"market_038","region_5",2022-02-26,378
"market_038","region_5",2022-02-27,349
"market_038","region_5",2022-02-28,362
"market_038","region_5",2022-03-01,364
"market_038","region_5",2022-03-02,327
"market_038","region_5",2022-03-03,352
"market_038","region_5",2022-03-04,357
"market_038","region_5",2022-03-05,389
"market_038","region_5",2022-03-06,376
"market_038","region_5",2022-03-07,396
"market_038","region_5",2022-03-08,348
"market_038","region_5",2022-03-09,369
"market_038","region_5",2022-03-10,382
"market_038","region_5",2022-03-11,363
"market_038","region_5",2022-03-12,395
"market_038","region_5",2022-03-13,379
"market_038","region_5",2022-03-14,372
"market_038","region_5",2022-03-15,381
"market_038","region_5",2022-03-16,376
"market_038","region_5",2022-03-17,346
"market_038","region_5",2022-03-18,380
"market_038","region_5",2022-03-19,361
"market_038","region_5",2022-03-20,397
"market_038","region_5",2022-03-21,355
"market_038","region_5",2022-03-22,375
"market_038","region_5",2022-03-23,332
"market_038","region_5",2022-03-24,386
"market_038","region_5",2022-03-25,364
"market_038","region_5",2022-03-26,365
"market_038","region_5",2022-03-27,372
"market_038","region_5",2022-03-28,350
"market_038","region_5",2022-03-29,320
"market_038","region_5",2022-03-30,362
"market_038","region_5",2022-03-31,408
"market_038","region_5",2022-04-01,397
"market_038","region_5",2022-04-02,409
"market_038","region_5",2022-04-03,436
"market_038","region_5",2022-04-04,396
"market_038","region_5",2022-04-05,372
"market_038","region_5",2022-04-06,391
"market_038","region_5",2022-04-07,389
"market_038","region_5",2022-04-08,394
"market_038","region_5",2022-04-09,412
"market_038","region_5",2022-04-10,401
"market_038","region_5",2022-04-11,384
"market_038","region_5",2022-04-12,359
"market_038","region_5",2022-04-13,365
"market_038","region_5",2022-04-14,381
"market_038","region_5",2022-04-15,408
"market_038","region_5",2022-04-16,404
"market_038","region_5",2022-04-17,388
"market_038","region_5",2022-04-18,364
"market_038","region_5",2022-04-19,376
"market_038","region_5",2022-04-20,392
"market_038","region_5",2022-04-21,364
"market_038","region_5",2022-04-22,411
"market_038","region_5",2022-04-23,384
"market_038","region_5",2022-04-24,436
"market_038","region_5",2022-04-25,367
"market_038","region_5",2022-04-26,381
"market_038","region_5",2022-04-27,369
"market_038","region_5",2022-04-28,376
"market_038","region_5",2022-04-29,370
"market_038","region_5",2022-04-30,405
"market_038","region_5",2022-05-01,413
"market_038","region_5",2022-05-02,379
"market_038","region_5",2022-05-03,369
"market_038","region_5",2022-05-04,404
"market_038","region_5",2022-05-05,365
"market_038","region_5",2022-05-06,388
"market_038","region_5",2022-05-07,390
"market_038","region_5",2022-05-08,425
"market_038","region_5",2022-05-09,395
"market_038","region_5",2022-05-10,373
"market_038","region_5",2022-05-11,360
"market_038","region_5",2022-05-12,393
"market_038","region_5",2022-05-13,396
"market_038","region_5",2022-05-14,399
"market_038","region_5",2022-05-15,390
"market_038","region_5",2022-05-16,379
"market_038","region_5",2022-05-17,329
"market_038","region_5",2022-05-18,314
"market_038","region_5",2022-05-19,375
"market_038","region_5",2022-05-20,401
"market_038","region_5",2022-05-21,370
"market_038","region_5",2022-05-22,402
"market_038","region_5",2022-05-23,373
"market_038","region_5",2022-05-24,375
"market_038","region_5",2022-05-25,371
"market_038","region_5",2022-05-26,352
"market_038","region_5",2022-05-27,379
"market_038","region_5",2022-05-28,381
"market_038","region_5",2022-05-29,363
"market_038","region_5",2022-05-30,372
"market_038","region_5",2022-05-31,351
"market_038","region_5",2022-06-01,369
"market_038","region_5",2022-06-02,375
"market_038","region_5",2022-06-03,384
"market_038","region_5",2022-06-04,415
"market_038","region_5",2022-06-05,394
"market_038","region_5",2022-06-06,405
"market_038","region_5",2022-06-07,321
"market_038","region_5",2022-06-08,373
"market_038","region_5",2022-06-09,345
"market_038","region_5",2022-06-10,393
"market_038","region_5",2022-06-11,371
"market_038","region_5",2022-06-12,382
"market_038","region_5",2022-06-13,374
"market_038","region_5",2022-06-14,384
"market_038","region_5",2022-06-15,359
"market_038","region_5",2022-06-16,384
"market_038","region_5",2022-06-17,386
"market_038","region_5",2022-06-18,362
"market_038","region_5",2022-06-19,368
"market_038","region_5",2022-06-20,307
"market_038","region_5",2022-06-21,341
"market_038","region_5",2022-06-22,349
"market_038","region_5",2022-06-23,356
"market_038","region_5",2022-06-24,357
"market_038","region_5",2022-06-25,368
"market_038","region_5",2022-06-26,377
"market_038","region_5",2022-06-27,367
"market_038","region_5",2022-06-28,318
"market_038","region_5",2022-06-29,341
"market_038","region_5",2022-06-30,367
"market_038","region_5",2022-07-01,398
"market_038","region_5",2022-07-02,357
"market_038","region_5",2022-07-03,393
"market_038","region_5",2022-07-04,361
"market_038","region_5",2022-07-05,385
"market_038","region_5",2022-07-06,364
"market_038","region_5",2022-07-07,376
"market_038","region_5",2022-07-08,379
"market_038","region_5",2022-07-09,370
"market_038","region_5",2022-07-10,372
"market_038","region_5",2022-07-11,374
"market_038","region_5",2022-07-12,380
"market_038","region_5",2022-07-13,369
"market_038","region_5",2022-07-14,398
"market_038","region_5",2022-07-15,385
"market_038","region_5",2022-07-16,378
"market_038","region_5",2022-07-17,393
"market_038","region_5",2022-07-18,370
"market_038","region_5",2022-07-19,387
"market_038","region_5",2022-07-20,353
"market_038","region_5",2022-07-21,402
"market_038","region_5",2022-07-22,334
"market_038","region_5",2022-07-23,366
"market_038","region_5",2022-07-24,395
"market_038","region_5",2022-07-25,378
"market_038","region_5",2022-07-26,354
"market_038","region_5",2022-07-27,311
"market_038","region_5",2022-07-28,341
"market_038","region_5",2022-07-29,390
"market_038","region_5",2022-07-30,395
"market_038","region_5",2022-07-31,374
"market_038","region_5",2022-08-01,367
"market_038","region_5",2022-08-02,338
"market_038","region_5",2022-08-03,366
"market_038","region_5",2022-08-04,385
"market_038","region_5",2022-08-05,403
"market_038","region_5",2022-08-06,442
"market_038","region_5",2022-08-07,429
"market_038","region_5",2022-08-08,404
"market_039","region_6",2022-01-01,160
"market_039","region_6",2022-01-02,182
"market_039","region_6",2022-01-03,191
"market_039","region_6",2022-01-04,159
"market_039","region_6",2022-01-05,156
"market_039","region_6",2022-01-06,150
"market_039","region_6",2022-01-07,184
"market_039","region_6",2022-01-08,170
"market_039","region_6",2022-01-09,173
"market_039","region_6",2022-01-10,175
"market_039","region_6",2022-01-11,180
"market_039","region_6",2022-01-12,187
"market_039","region_6",2022-01-13,168
"market_039","region_6",2022-01-14,184
"market_039","region_6",2022-01-15,207
"market_039","region_6",2022-01-16,199
"market_039","region_6",2022-01-17,228
"market_039","region_6",2022-01-18,159
"market_039","region_6",2022-01-19,172
"market_039","region_6",2022-01-20,173
"market_039","region_6",2022-01-21,214
"market_039","region_6",2022-01-22,170
"market_039","region_6",2022-01-23,165
"market_039","region_6",2022-01-24,191
"market_039","region_6",2022-01-25,195
"market_039","region_6",2022-01-26,190
"market_039","region_6",2022-01-27,158
"market_039","region_6",2022-01-28,173
"market_039","region_6",2022-01-29,228
"market_039","region_6",2022-01-30,149
"market_039","region_6",2022-01-31,212
"market_039","region_6",2022-02-01,191
"market_039","region_6",2022-02-02,166
"market_039","region_6",2022-02-03,176
"market_039","region_6",2022-02-04,169
"market_039","region_6",2022-02-05,182
"market_039","region_6",2022-02-06,194
"market_039","region_6",2022-02-07,193
"market_039","region_6",2022-02-08,139
"market_039","region_6",2022-02-09,166
"market_039","region_6",2022-02-10,170
"market_039","region_6",2022-02-11,168
"market_039","region_6",2022-02-12,199
"market_039","region_6",2022-02-13,201
"market_039","region_6",2022-02-14,185
"market_039","region_6",2022-02-15,153
"market_039","region_6",2022-02-16,168
"market_039","region_6",2022-02-17,181
"market_039","region_6",2022-02-18,183
"market_039","region_6",2022-02-19,156
"market_039","region_6",2022-02-20,173
"market_039","region_6",2022-02-21,159
"market_039","region_6",2022-02-22,170
"market_039","region_6",2022-02-23,168
"market_039","region_6",2022-02-24,156
"market_039","region_6",2022-02-25,220
"market_039","region_6",2022-02-26,208
"market_039","region_6",2022-02-27,206
"market_039","region_6",2022-02-28,148
"market_039","region_6",2022-03-01,190
"market_039","region_6",2022-03-02,163
"market_039","region_6",2022-03-03,177
"market_039","region_6",2022-03-04,136
"market_039","region_6",2022-03-05,182
"market_039","region_6",2022-03-06,195
"market_039","region_6",2022-03-07,146
"market_039","region_6",2022-03-08,179
"market_039","region_6",2022-03-09,171
"market_039","region_6",2022-03-10,218
"market_039","region_6",2022-03-11,188
"market_039","region_6",2022-03-12,185
"market_039","region_6",2022-03-13,196
"market_039","region_6",2022-03-14,169
"market_039","region_6",2022-03-15,187
"market_039","region_6",2022-03-16,183
"market_039","region_6",2022-03-17,145
"market_039","region_6",2022-03-18,181
"market_039","region_6",2022-03-19,179
"market_039","region_6",2022-03-20,178
"market_039","region_6",2022-03-21,168
"market_039","region_6",2022-03-22,200
"market_039","region_6",2022-03-23,164
"market_039","region_6",2022-03-24,190
"market_039","region_6",2022-03-25,204
"market_039","region_6",2022-03-26,174
"market_039","region_6",2022-03-27,182
"market_039","region_6",2022-03-28,144
"market_039","region_6",2022-03-29,183
"market_039","region_6",2022-03-30,160
"market_039","region_6",2022-03-31,199
"market_039","region_6",2022-04-01,196
"market_039","region_6",2022-04-02,204
"market_039","region_6",2022-04-03,210
"market_039","region_6",2022-04-04,190
"market_039","region_6",2022-04-05,190
"market_039","region_6",2022-04-06,196
"market_039","region_6",2022-04-07,183
"market_039","region_6",2022-04-08,182
"market_039","region_6",2022-04-09,210
"market_039","region_6",2022-04-10,195
"market_039","region_6",2022-04-11,204
"market_039","region_6",2022-04-12,194
"market_039","region_6",2022-04-13,176
"market_039","region_6",2022-04-14,187
"market_039","region_6",2022-04-15,200
"market_039","region_6",2022-04-16,194
"market_039","region_6",2022-04-17,184
"market_039","region_6",2022-04-18,159
"market_039","region_6",2022-04-19,198
"market_039","region_6",2022-04-20,166
"market_039","region_6",2022-04-21,177
"market_039","region_6",2022-04-22,183
"market_039","region_6",2022-04-23,199
"market_039","region_6",2022-04-24,188
"market_039","region_6",2022-04-25,177
"market_039","region_6",2022-04-26,165
"market_039","region_6",2022-04-27,191
"market_039","region_6",2022-04-28,186
"market_039","region_6",2022-04-29,234
"market_039","region_6",2022-04-30,157
"market_039","region_6",2022-05-01,220
"market_039","region_6",2022-05-02,170
"market_039","region_6",2022-05-03,177
"market_039","region_6",2022-05-04,193
"market_039","region_6",2022-05-05,196
"market_039","region_6",2022-05-06,195
"market_039","region_6",2022-05-07,185
"market_039","region_6",2022-05-08,178
"market_039","region_6",2022-05-09,233
"market_039","region_6",2022-05-10,125
"market_039","region_6",2022-05-11,185
"market_039","region_6",2022-05-12,188
"market_039","region_6",2022-05-13,184
"market_039","region_6",2022-05-14,192
"market_039","region_6",2022-05-15,197
"market_039","region_6",2022-05-16,189
"market_039","region_6",2022-05-17,185
"market_039","region_6",2022-05-18,211
"market_039","region_6",2022-05-19,156
"market_039","region_6",2022-05-20,182
"market_039","region_6",2022-05-21,180
"market_039","region_6",2022-05-22,186
"market_039","region_6",2022-05-23,177
"market_039","region_6",2022-05-24,153
"market_039","region_6",2022-05-25,165
"market_039","region_6",2022-05-26,181
"market_039","region_6",2022-05-27,181
"market_039","region_6",2022-05-28,196
"market_039","region_6",2022-05-29,198
"market_039","region_6",2022-05-30,171
"market_039","region_6",2022-05-31,160
"market_039","region_6",2022-06-01,166
"market_039","region_6",2022-06-02,175
"market_039","region_6",2022-06-03,162
"market_039","region_6",2022-06-04,164
"market_039","region_6",2022-06-05,167
"market_039","region_6",2022-06-06,202
"market_039","region_6",2022-06-07,190
"market_039","region_6",2022-06-08,192
"market_039","region_6",2022-06-09,173
"market_039","region_6",2022-06-10,168
"market_039","region_6",2022-06-11,191
"market_039","region_6",2022-06-12,208
"market_039","region_6",2022-06-13,176
"market_039","region_6",2022-06-14,182
"market_039","region_6",2022-06-15,181
"market_039","region_6",2022-06-16,193
"market_039","region_6",2022-06-17,177
"market_039","region_6",2022-06-18,190
"market_039","region_6",2022-06-19,175
"market_039","region_6",2022-06-20,188
"market_039","region_6",2022-06-21,161
"market_039","region_6",2022-06-22,173
"market_039","region_6",2022-06-23,199
"market_039","region_6",2022-06-24,180
"market_039","region_6",2022-06-25,225
"market_039","region_6",2022-06-26,178
"market_039","region_6",2022-06-27,189
"market_039","region_6",2022-06-28,153
"market_039","region_6",2022-06-29,174
"market_039","region_6",2022-06-30,156
"market_039","region_6",2022-07-01,172
"market_039","region_6",2022-07-02,168
"market_039","region_6",2022-07-03,159
"market_039","region_6",2022-07-04,180
"market_039","region_6",2022-07-05,147
"market_039","region_6",2022-07-06,176
"market_039","region_6",2022-07-07,204
"market_039","region_6",2022-07-08,193
"market_039","region_6",2022-07-09,174
"market_039","region_6",2022-07-10,173
"market_039","region_6",2022-07-11,199
"market_039","region_6",2022-07-12,146
"market_039","region_6",2022-07-13,176
"market_039","region_6",2022-07-14,152
"market_039","region_6",2022-07-15,187
"market_039","region_6",2022-07-16,158
"market_039","region_6",2022-07-17,193
"market_039","region_6",2022-07-18,163
"market_039","region_6",2022-07-19,185
"market_039","region_6",2022-07-20,196
"market_039","region_6",2022-07-21,149
"market_039","region_6",2022-07-22,168
"market_039","region_6",2022-07-23,168
"market_039","region_6",2022-07-24,189
"market_039","region_6",2022-07-25,198
"market_039","region_6",2022-07-26,178
"market_039","region_6",2022-07-27,233
"market_039","region_6",2022-07-28,175
"market_039","region_6",2022-07-29,185
"market_039","region_6",2022-07-30,182
"market_039","region_6",2022-07-31,198
"market_039","region_6",2022-08-01,180
"market_039","region_6",2022-08-02,174
"market_039","region_6",2022-08-03,170
"market_039","region_6",2022-08-04,169
"market_039","region_6",2022-08-05,213
"market_039","region_6",2022-08-06,206
"market_039","region_6",2022-08-07,218
"market_039","region_6",2022-08-08,178
"market_040","region_6",2022-01-01,262
"market_040","region_6",2022-01-02,262
"market_040","region_6",2022-01-03,220
"market_040","region_6",2022-01-04,263
"market_040","region_6",2022-01-05,246
"market_040","region_6",2022-01-06,260
"market_040","region_6",2022-01-07,274
"market_040","region_6",2022-01-08,271
"market_040","region_6",2022-01-09,244
"market_040","region_6",2022-01-10,274
"market_040","region_6",2022-01-11,269
"market_040","region_6",2022-01-12,255
"market_040","region_6",2022-01-13,274
"market_040","region_6",2022-01-14,267
"market_040","region_6",2022-01-15,240
"market_040","region_6",2022-01-16,280
"market_040","region_6",2022-01-17,265
"market_040","region_6",2022-01-18,265
"market_040","region_6",2022-01-19,216
"market_040","region_6",2022-01-20,232
"market_040","region_6",2022-01-21,228
"market_040","region_6",2022-01-22,240
"market_040","region_6",2022-01-23,263
"market_040","region_6",2022-01-24,262
"market_040","region_6",2022-01-25,238
"market_040","region_6",2022-01-26,230
"market_040","region_6",2022-01-27,228
"market_040","region_6",2022-01-28,287
"market_040","region_6",2022-01-29,278
"market_040","region_6",2022-01-30,239
"market_040","region_6",2022-01-31,257
"market_040","region_6",2022-02-01,245
"market_040","region_6",2022-02-02,252
"market_040","region_6",2022-02-03,263
"market_040","region_6",2022-02-04,306
"market_040","region_6",2022-02-05,288
"market_040","region_6",2022-02-06,273
"market_040","region_6",2022-02-07,240
"market_040","region_6",2022-02-08,273
"market_040","region_6",2022-02-09,254
"market_040","region_6",2022-02-10,254
"market_040","region_6",2022-02-11,249
"market_040","region_6",2022-02-12,234
"market_040","region_6",2022-02-13,272
"market_040","region_6",2022-02-14,242
"market_040","region_6",2022-02-15,257
"market_040","region_6",2022-02-16,252
"market_040","region_6",2022-02-17,238
"market_040","region_6",2022-02-18,238
"market_040","region_6",2022-02-19,277
"market_040","region_6",2022-02-20,261
"market_040","region_6",2022-02-21,244
"market_040","region_6",2022-02-22,260
"market_040","region_6",2022-02-23,272
"market_040","region_6",2022-02-24,217
"market_040","region_6",2022-02-25,258
"market_040","region_6",2022-02-26,278
"market_040","region_6",2022-02-27,247
"market_040","region_6",2022-02-28,237
"market_040","region_6",2022-03-01,217
"market_040","region_6",2022-03-02,239
"market_040","region_6",2022-03-03,235
"market_040","region_6",2022-03-04,236
"market_040","region_6",2022-03-05,298
"market_040","region_6",2022-03-06,243
"market_040","region_6",2022-03-07,262
"market_040","region_6",2022-03-08,256
"market_040","region_6",2022-03-09,266
"market_040","region_6",2022-03-10,243
"market_040","region_6",2022-03-11,278
"market_040","region_6",2022-03-12,317
"market_040","region_6",2022-03-13,299
"market_040","region_6",2022-03-14,252
"market_040","region_6",2022-03-15,250
"market_040","region_6",2022-03-16,256
"market_040","region_6",2022-03-17,269
"market_040","region_6",2022-03-18,272
"market_040","region_6",2022-03-19,266
"market_040","region_6",2022-03-20,279
"market_040","region_6",2022-03-21,244
"market_040","region_6",2022-03-22,252
"market_040","region_6",2022-03-23,254
"market_040","region_6",2022-03-24,254
"market_040","region_6",2022-03-25,276
"market_040","region_6",2022-03-26,251
"market_040","region_6",2022-03-27,253
"market_040","region_6",2022-03-28,262
"market_040","region_6",2022-03-29,242
"market_040","region_6",2022-03-30,263
"market_040","region_6",2022-03-31,238
"market_040","region_6",2022-04-01,267
"market_040","region_6",2022-04-02,244
"market_040","region_6",2022-04-03,313
"market_040","region_6",2022-04-04,281
"market_040","region_6",2022-04-05,271
"market_040","region_6",2022-04-06,258
"market_040","region_6",2022-04-07,264
"market_040","region_6",2022-04-08,242
"market_040","region_6",2022-04-09,278
"market_040","region_6",2022-04-10,273
"market_040","region_6",2022-04-11,282
"market_040","region_6",2022-04-12,258
"market_040","region_6",2022-04-13,270
"market_040","region_6",2022-04-14,276
"market_040","region_6",2022-04-15,307
"market_040","region_6",2022-04-16,290
"market_040","region_6",2022-04-17,295
"market_040","region_6",2022-04-18,279
"market_040","region_6",2022-04-19,247
"market_040","region_6",2022-04-20,248
"market_040","region_6",2022-04-21,259
"market_040","region_6",2022-04-22,248
"market_040","region_6",2022-04-23,293
"market_040","region_6",2022-04-24,270
"market_040","region_6",2022-04-25,262
"market_040","region_6",2022-04-26,258
"market_040","region_6",2022-04-27,273
"market_040","region_6",2022-04-28,257
"market_040","region_6",2022-04-29,252
